ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
AI;ai;AI01_02_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI01_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI02_02_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI02_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI03_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI04_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI04_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI04_06_df.mp4;True;1.0;1.0;1.0
AI;ai;AI04_08_df.mp4;True;1.0;1.0;1.0
AI;ai;AI04_10_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI04_12_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI04_15_df.mp4;True;1.0;1.0;1.0
AI;ai;AI05_02_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI06_02_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI07_02_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI07_04_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI07_06_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI07_08_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI07_10_df.mp4;True;1.0;1.0;1.0
AI;ai;AI08_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI08_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI09_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI09_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI10_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI10_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI11_02_df.mp4;True;1.0;1.0;1.0
AI;ai;AI11_04_df.mp4;True;1.0;1.0;1.0
AI;ai;AI11_06_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI11_08_synth.mp4;True;1.0;1.0;1.0
AI;ai;AI11_10_df.mp4;True;1.0;1.0;1.0
AI;vision;D01_V_flat_move_0002.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_flat_panrot_0001.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_flat_still_0001.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_flatWA_move_0002.mp4;False;0.69697;0.6;0.513514
AI;vision;D01_V_flatWA_panrot_0001.mp4;False;0.69697;0.6;0.513514
AI;vision;D01_V_flatWA_still_0001.mp4;False;0.69697;0.6;0.513514
AI;vision;D01_V_flatYT_move_0002.mp4;False;0.972222;0.947368;0.925
AI;vision;D01_V_flatYT_panrot_0001.mp4;False;0.972222;0.947368;0.925
AI;vision;D01_V_flatYT_still_0001.mp4;False;0.972222;0.947368;0.925
AI;vision;D01_V_indoor_move_0002.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_indoor_panrot_0001.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_indoor_panrot_0002.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_indoor_still_0001.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_indoor_still_0002.mp4;False;0.645161;0.545455;0.457143
AI;vision;D01_V_indoorWA_move_0002.mp4;False;0.69697;0.6;0.513514
