ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
D24_ORIGINAL;d01_original;D01_V_flat_move_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_flat_panrot_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_flat_still_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_indoor_move_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_indoor_panrot_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_indoor_panrot_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_indoor_still_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_indoor_still_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_move_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_move_0003.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_move_0004.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_panrot_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_panrot_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_panrot_0003.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_panrot_0004.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_still_0001.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_still_0002.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_still_0003.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d01_original;D01_V_outdoor_still_0004.mp4;False;0.806452;0.757576;0.714286
D24_ORIGINAL;d02_original;D02_V_flat_move_0002.mov;False;0.384615;0.25;0.169492
D24_ORIGINAL;d02_original;D02_V_flat_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_flat_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_indoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_indoor_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_outdoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_outdoor_panrot_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_outdoor_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_outdoor_still_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d02_original;D02_V_outdoor_still_0003.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d03_original;D03_V_flat_move_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_flat_move_0003.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_flat_panrot_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_flat_panrot_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_flat_still_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_indoor_move_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_indoor_panrot_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_indoor_panrot_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_indoor_still_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_indoor_still_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_outdoor_move_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_outdoor_panrot_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_outdoor_panrot_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_outdoor_still_0001.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d03_original;D03_V_outdoor_still_0002.mp4;False;0.911765;0.861111;0.815789
D24_ORIGINAL;d04_original;D04_V_flat_move_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_flat_move_0003.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_flat_panrot_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_flat_panrot_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_flat_still_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_flat_still_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_indoor_move_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_indoor_panrot_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_indoor_panrot_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_indoor_still_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_indoor_still_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_outdoor_move_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_outdoor_panrot_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_outdoor_panrot_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_outdoor_still_0001.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d04_original;D04_V_outdoor_still_0002.mp4;False;0.9375;0.911765;0.888889
D24_ORIGINAL;d05_original;D05_V_flat_move_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_flat_move_0003.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_flat_panrot_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_flat_panrot_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_flat_still_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_flat_still_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_indoor_move_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_indoor_panrot_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_indoor_panrot_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_indoor_still_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_indoor_still_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_outdoor_move_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_outdoor_panrot_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_outdoor_panrot_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_outdoor_still_0001.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d05_original;D05_V_outdoor_still_0002.mov;False;0.392157;0.22807;0.129032
D24_ORIGINAL;d06_original;D06_V_flat_move_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_flat_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_flat_panrot_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_flat_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_indoor_move_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_indoor_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_indoor_panrot_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_indoor_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_indoor_still_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_outdoor_move_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_outdoor_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_outdoor_panrot_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_outdoor_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d06_original;D06_V_outdoor_still_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d08_original;D08_V_flat_move_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_move_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_move_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_panrot_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_panrot_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_panrot_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_panrot_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_still_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_still_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_still_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_still_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_flat_still_0005.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_move_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_move_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_move_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_panrot_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_panrot_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_panrot_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_panrot_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_still_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_still_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_still_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_indoor_still_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_move_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_move_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_move_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_panrot_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_panrot_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_panrot_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_panrot_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_still_0001.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_still_0002.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_still_0003.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d08_original;D08_V_outdoor_still_0004.mp4;False;0.78125;0.735294;0.694444
D24_ORIGINAL;d09_original;D09_V_flat_move_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_flat_move_0003.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_flat_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_flat_panrot_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_flat_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_flat_still_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_indoor_move_0002.mov;False;0.384615;0.25;0.169492
D24_ORIGINAL;d09_original;D09_V_indoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_indoor_panrot_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_indoor_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_indoor_still_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_outdoor_move_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_outdoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_outdoor_panrot_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_outdoor_still_0001.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d09_original;D09_V_outdoor_still_0002.mov;False;0.377358;0.245614;0.166667
D24_ORIGINAL;d10_original;D10_V_flat_move_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_flat_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_flat_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_indoor_move_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_indoor_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_indoor_panrot_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_indoor_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_indoor_still_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_outdoor_panrot_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_outdoor_panrot_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_outdoor_still_0001.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d10_original;D10_V_outdoor_still_0002.mov;False;0.4;0.245283;0.145455
D24_ORIGINAL;d11_original;D11_V_flat_move_0002.mp4;False;0.866667;0.78125;0.705882
D24_ORIGINAL;d11_original;D11_V_flat_move_0003.mp4;False;0.875;0.794118;0.722222
D24_ORIGINAL;d11_original;D11_V_flat_panrot_0001.mp4;False;0.866667;0.78125;0.705882
D24_ORIGINAL;d11_original;D11_V_flat_panrot_0002.mp4;False;0.866667;0.78125;0.705882
