ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
Huawei_original;samsung_original;D01_V_flat_move_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_flat_panrot_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_flat_still_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_indoor_move_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_indoor_panrot_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_indoor_panrot_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_indoor_still_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_indoor_still_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_move_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_move_0003.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_move_0004.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_panrot_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_panrot_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_panrot_0003.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_panrot_0004.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_still_0001.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_still_0002.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_still_0003.mp4;False;0.806452;0.757576;0.714286
Huawei_original;samsung_original;D01_V_outdoor_still_0004.mp4;False;0.806452;0.757576;0.714286
Huawei_original;apple_original;D02_V_flat_move_0002.mov;False;0.384615;0.25;0.169492
Huawei_original;apple_original;D02_V_flat_panrot_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_flat_still_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_indoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_indoor_still_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_outdoor_panrot_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_outdoor_panrot_0002.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_outdoor_still_0001.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_outdoor_still_0002.mov;False;0.377358;0.245614;0.166667
Huawei_original;apple_original;D02_V_outdoor_still_0003.mov;False;0.377358;0.245614;0.166667
Huawei_original;huawei_original;D03_V_flat_move_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_flat_move_0003.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_flat_panrot_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_flat_panrot_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_flat_still_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_indoor_move_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_indoor_panrot_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_indoor_panrot_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_indoor_still_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_indoor_still_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_outdoor_move_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_outdoor_panrot_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_outdoor_panrot_0002.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_outdoor_still_0001.mp4;True;1.0;1.0;1.0
Huawei_original;huawei_original;D03_V_outdoor_still_0002.mp4;True;1.0;1.0;1.0
Huawei_original;lg_original;D04_V_flat_move_0002.mp4;False;0.9375;0.911765;0.888889
